PlotID,Longitude,Latitude,CellID,CellY,CellX,Country,Author,Date of recording,Releve area (m2),Location uncertainty (m),Dataset
1005994,4.07605,51.903382,8485090,51.90402721005,4.07902704135,Netherlands,,9-6-1998,4,10,Netherlands
1005998,4.078209,51.904125,8485090,51.90402721005,4.07902704135,Netherlands,,3-6-1996,4.5,10,Netherlands
1006001,4.078553,51.904282,8485090,51.90402721005,4.07902704135,Netherlands,,25-5-2004,4.5,5,Netherlands
1006003,4.069946,51.903404,8485089,51.90402721005,4.07069370805,Netherlands,,7-6-1996,4,10,Netherlands
1006004,4.069946,51.903404,8485089,51.90402721005,4.07069370805,Netherlands,,9-6-1998,4,10,Netherlands
1006005,4.069508,51.903489,8485089,51.90402721005,4.07069370805,Netherlands,,18-5-2000,4,10,Netherlands
1006006,4.070294,51.903434,8485089,51.90402721005,4.07069370805,Netherlands,,25-5-2004,4,5,Netherlands
1006007,4.070294,51.903434,8485089,51.90402721005,4.07069370805,Netherlands,,23-6-2006,4,5,Netherlands
1006008,4.070525,51.9035,8485089,51.90402721005,4.07069370805,Netherlands,,18-5-2000,4,10,Netherlands
1006009,4.070423,51.903499,8485089,51.90402721005,4.07069370805,Netherlands,,25-5-2004,4,5,Netherlands
1006010,4.070423,51.903499,8485089,51.90402721005,4.07069370805,Netherlands,,23-6-2006,4,5,Netherlands
1006011,4.069229,51.90309,8485089,51.90402721005,4.07069370805,Netherlands,,27-5-1994,4,5,Netherlands
1006012,4.069955,51.903098,8485089,51.90402721005,4.07069370805,Netherlands,,7-6-1996,4,5,Netherlands
1006013,4.069955,51.903098,8485089,51.90402721005,4.07069370805,Netherlands,,18-5-2000,4,5,Netherlands
1006014,4.069897,51.903097,8485089,51.90402721005,4.07069370805,Netherlands,,25-5-2004,4,5,Netherlands
1006015,4.06981,51.903096,8485089,51.90402721005,4.07069370805,Netherlands,,8-6-1994,4,5,Netherlands
1006019,4.069348,51.902489,8485089,51.90402721005,4.07069370805,Netherlands,,25-5-2004,4,5,Netherlands
1006022,4.074806,51.901211,8485089,51.90402721005,4.07069370805,Netherlands,,3-6-1996,4,10,Netherlands
1006023,4.074797,51.911458,8479689,51.91236054335,4.07069370805,Netherlands,,11-5-1994,4,100,Netherlands
1006024,4.071891,51.911426,8479689,51.91236054335,4.07069370805,Netherlands,,11-5-1994,4,100,Netherlands
1006025,4.07625,51.911475,8479690,51.91236054335,4.07902704135,Netherlands,,13-5-1994,4,100,Netherlands
1006027,4.076277,51.910576,8479690,51.91236054335,4.07902704135,Netherlands,,17-5-1994,1.5,100,Netherlands
1006119,4.080562,51.903154,8485090,51.90402721005,4.07902704135,Netherlands,,23-5-2005,4,5,Netherlands
1006125,4.082677,51.915411,8479690,51.91236054335,4.07902704135,Netherlands,,15-5-2000,15,10,Netherlands
1006128,4.082664,51.915861,8479690,51.91236054335,4.07902704135,Netherlands,,15-5-2000,7.5,10,Netherlands
1006129,4.082433,51.915786,8479690,51.91236054335,4.07902704135,Netherlands,,4-5-2004,7.5,5,Netherlands
1006559,4.177603,52.035577,8398702,52.03736054285,4.17902704095,Netherlands,,22-9-2008,9,5,Netherlands
1006560,4.179226,52.03758,8398702,52.03736054285,4.17902704095,Netherlands,,22-9-2008,4,5,Netherlands
1006650,4.205843,52.045769,8393305,52.04569387615,4.20402704085,Netherlands,,8-6-2005,4.5,5,Netherlands
1006803,4.223522,52.062224,8382507,52.06236054275,4.22069370745,Netherlands,,23-5-2002,4,5,Netherlands
1006852,4.248957,52.070769,8377110,52.07069387605,4.24569370735,Netherlands,,23-5-2002,4,5,Netherlands
1006855,4.237976,52.078024,8371709,52.07902720935,4.23736037405,Netherlands,,22-6-2000,4,10,Netherlands
1006871,4.24148,52.078508,8371709,52.07902720935,4.23736037405,Netherlands,,15-7-2003,4,5,Netherlands
1006943,4.253836,52.090619,8366311,52.08736054265,4.25402704065,Netherlands,,26-9-2008,4,5,Netherlands
1007238,4.293024,52.1172,8344716,52.12069387585,4.29569370715,Netherlands,,8-10-2002,4,5,Netherlands
1007239,4.293024,52.1172,8344716,52.12069387585,4.29569370715,Netherlands,,8-9-2006,4,5,Netherlands
1007298,4.321011,52.125906,8339319,52.12902720915,4.32069370705,Netherlands,,25-5-1994,12,10,Netherlands
1007299,4.321011,52.125906,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-1996,12,10,Netherlands
1007300,4.321011,52.125906,8339319,52.12902720915,4.32069370705,Netherlands,,22-4-1998,12,10,Netherlands
1007301,4.321011,52.125906,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-2000,12,10,Netherlands
1007302,4.321125,52.126033,8339319,52.12902720915,4.32069370705,Netherlands,,15-5-2003,12,5,Netherlands
1007303,4.31418,52.130608,8339318,52.12902720915,4.31236037375,Netherlands,,22-6-2001,4,10,Netherlands
1007304,4.313831,52.130542,8339318,52.12902720915,4.31236037375,Netherlands,,14-6-2005,4,5,Netherlands
1007305,4.319993,52.125717,8339319,52.12902720915,4.32069370705,Netherlands,,25-5-1994,6,10,Netherlands
1007306,4.319993,52.125717,8339319,52.12902720915,4.32069370705,Netherlands,,22-4-1998,6,10,Netherlands
1007307,4.319993,52.125717,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-2000,6,10,Netherlands
1007308,4.320588,52.125273,8339319,52.12902720915,4.32069370705,Netherlands,,25-5-1994,8,10,Netherlands
1007309,4.320588,52.125273,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-1996,8,10,Netherlands
1007310,4.320588,52.125273,8339319,52.12902720915,4.32069370705,Netherlands,,22-4-1998,8,10,Netherlands
1007311,4.320588,52.125273,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-2000,8,10,Netherlands
1007313,4.320707,52.125157,8339319,52.12902720915,4.32069370705,Netherlands,,11-5-2006,8,5,Netherlands
1007314,4.31884,52.125077,8339319,52.12902720915,4.32069370705,Netherlands,,25-5-1994,4,10,Netherlands
1007315,4.31884,52.125077,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-1996,4,10,Netherlands
1007316,4.31884,52.125077,8339319,52.12902720915,4.32069370705,Netherlands,,22-4-1998,4,10,Netherlands
1007342,4.320435,52.125541,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-1996,4,10,Netherlands
1007343,4.320435,52.125541,8339319,52.12902720915,4.32069370705,Netherlands,,22-4-1998,4,10,Netherlands
1007349,4.31899,52.124899,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-1996,4.8,10,Netherlands
1007350,4.31899,52.124899,8339319,52.12902720915,4.32069370705,Netherlands,,22-4-1998,4.8,10,Netherlands
1007352,4.319017,52.125007,8339319,52.12902720915,4.32069370705,Netherlands,,18-5-2004,4.8,5,Netherlands
1007407,4.321294,52.126268,8339319,52.12902720915,4.32069370705,Netherlands,,25-5-1994,12,10,Netherlands
1007408,4.321294,52.126268,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-1996,12,10,Netherlands
1007409,4.321294,52.126268,8339319,52.12902720915,4.32069370705,Netherlands,,22-4-1998,12,10,Netherlands
1007410,4.321294,52.126268,8339319,52.12902720915,4.32069370705,Netherlands,,29-5-2000,12,10,Netherlands
1007431,4.327536,52.140167,8333920,52.13736054245,4.32902704035,Netherlands,,16-7-1996,4,10,Netherlands
1007434,4.327698,52.140141,8333920,52.13736054245,4.32902704035,Netherlands,,21-7-2004,4,5,Netherlands
1007435,4.328548,52.140625,8333920,52.13736054245,4.32902704035,Netherlands,,7-8-1996,4,10,Netherlands
1007436,4.327781,52.140313,8333920,52.13736054245,4.32902704035,Netherlands,,30-7-2003,4,5,Netherlands
1007437,4.328136,52.139543,8333920,52.13736054245,4.32902704035,Netherlands,,7-8-1996,4,10,Netherlands
1007438,4.328136,52.139543,8333920,52.13736054245,4.32902704035,Netherlands,,6-7-1998,4,10,Netherlands
1007440,4.328001,52.139676,8333920,52.13736054245,4.32902704035,Netherlands,,30-8-2007,4,5,Netherlands
1007454,4.331454,52.14502,8328520,52.14569387575,4.32902704035,Netherlands,,3-5-2006,4,5,Netherlands
1007459,4.331689,52.143709,8328520,52.14569387575,4.32902704035,Netherlands,,16-7-1996,4,10,Netherlands
1007460,4.331689,52.143709,8328520,52.14569387575,4.32902704035,Netherlands,,24-7-2000,4,10,Netherlands
1007462,4.33057,52.141632,8328520,52.14569387575,4.32902704035,Netherlands,,16-7-1996,4,10,Netherlands
1007463,4.33057,52.141632,8328520,52.14569387575,4.32902704035,Netherlands,,24-7-2000,4.2,10,Netherlands
1007464,4.33057,52.141632,8328520,52.14569387575,4.32902704035,Netherlands,,21-7-2004,4,10,Netherlands
1007471,4.331674,52.144339,8328520,52.14569387575,4.32902704035,Netherlands,,16-7-1996,4,10,Netherlands
1007473,4.331674,52.144339,8328520,52.14569387575,4.32902704035,Netherlands,,24-7-2000,4,10,Netherlands
1007524,4.340218,52.117701,8344721,52.12069387585,4.33736037365,Netherlands,,11-7-2003,4,5,Netherlands
1007554,4.338039,52.128396,8339321,52.12902720915,4.33736037365,Netherlands,,6-7-1998,8,10,Netherlands
1007555,4.341224,52.129592,8339321,52.12902720915,4.33736037365,Netherlands,,16-7-1996,4,10,Netherlands
1007556,4.341224,52.129592,8339321,52.12902720915,4.33736037365,Netherlands,,6-7-1998,4,10,Netherlands
1007558,4.341399,52.129621,8339321,52.12902720915,4.33736037365,Netherlands,,7-7-2008,4,5,Netherlands
1007559,4.339044,52.129124,8339321,52.12902720915,4.33736037365,Netherlands,,19-7-1994,4,10,Netherlands
1007567,4.342372,52.136704,8333922,52.13736054245,4.34569370695,Netherlands,,19-5-2000,9,10,Netherlands
1007568,4.342413,52.136839,8333922,52.13736054245,4.34569370695,Netherlands,,11-5-2006,9,5,Netherlands
1007569,4.34222,52.136972,8333922,52.13736054245,4.34569370695,Netherlands,,28-5-1996,8,10,Netherlands
1007571,4.342219,52.136999,8333922,52.13736054245,4.34569370695,Netherlands,,11-5-2006,8,5,Netherlands
1007572,4.341765,52.137687,8333922,52.13736054245,4.34569370695,Netherlands,,30-5-1994,9,10,Netherlands
1007573,4.341765,52.137687,8333922,52.13736054245,4.34569370695,Netherlands,,28-5-1996,9,10,Netherlands
1007574,4.341765,52.137687,8333922,52.13736054245,4.34569370695,Netherlands,,29-4-1998,9,10,Netherlands
1007577,4.341579,52.139393,8333922,52.13736054245,4.34569370695,Netherlands,,30-5-1994,6,10,Netherlands
1007579,4.341579,52.139393,8333922,52.13736054245,4.34569370695,Netherlands,,29-4-1998,6,10,Netherlands
1007580,4.341579,52.139393,8333922,52.13736054245,4.34569370695,Netherlands,,19-5-2000,6,10,Netherlands
1007581,4.341579,52.139393,8333922,52.13736054245,4.34569370695,Netherlands,,13-5-2003,9,10,Netherlands
